愿君	0.886397167825185
祝愿	0.7142857142857141
多	0.5262327818078083
昨宵泪	0.9152800586288998
美人巢	0.7826653358894131
莫忘	0.43371545195517647
猛	0.875
爱情	0.8782608695652173
瘦	0.9285714285714286
共饮	0.34910612369963956
右边	0.28358208955223885
新成	0.5527168595572778
美人娇	0.5
我心	0.7648725212464591
奴奴	0.890142453148024
间	0.3764705882352941
长亭	0.5
动	0.44715447154471544
远	0.4951644100580269
心	0.7648725212464591
成群结队	0.5
野火	0.7499999999999999
挑	0.819672131147541
真好	0.659726197600683
幼年	0.5
淡于	0.5
细	0.6551724137931035
山外山	0.5810727008369017
天涯	0.8666666666666666
流落	0.8333333333333333
头	0.5017605633802817
声	0.31063829787234054
亲墓生	0.9307921944772186
尾	0.40909090909090895
千山万水	0.7499999999999999
抬头	0.3913043478260866
何时	0.5262327818078083
不要	0.5262327818078083
开谢	0.5
多少	0.5262327818078083
残	0.4418604651162791
流尽	0.5321100917431194
国事	0.5
为难	0.4285714285714284
专制	0.4285714285714284
三民主义	0.41336891252587116
莫等花	0.36491421944148617
钟	0.2615384615384615
我	0.5262327818078083
道	0.5243902439024387
秋声	0.5
着	0.5262327818078083
飞舞	0.19999999999999996
多娇	0.6666666666666666
详加	0.12314407650077486
---	0.43902439024390216
吹	0.2764227642276422
点儿	0.48571428571428577
添	0.5
微风细雨	0.941878694556059
里头	0.578947368421053
民国	0.2500000000000001
年轻	0.8536585365853658
乡	0.8333333333333333
奔走	0.6666666666666666
哎哟	0.5262327818078083
百年	0.7499999999999999
只是	0.45000000000000007
买布	0.5
呀	0.5262327818078083
吹得	0.19999999999999996
几时	0.5262327818078083
寻	0.8749999999999999
相思	0.7975221247263998
此水	0.33777777777777795
这样	0.5262327818078083
秋花开	0.8360031692778787
草场	0.5
勉励	0.5
类	0.638888888888889
不停	0.2719605977394669
黄河	0.41176470588235314
强盛	0.5
话	0.517274472168906
太阳	0.6086956521739134
十万	0.6363636363636364
不能	0.3693910911319984
凄凉	0.8229056695277537
海洋	0.8076923076923077
也	0.5262327818078083
夜色	0.7499999999999999
准是	0.5151515151515154
破散	0.17415646552475517
国耻	0.5
重返	0.5
青天白日	0.40306518103660505
淡	0.4130434782608695
半生	0.5555555555555554
最	0.5684568835098336
战栗	0.8333333333333333
望	0.5262327818078083
多么	0.6341463414634144
情	0.6536312849162014
是	0.5262327818078083
似的	0.5262327818078083
落肚	0.9841195807486673
比	0.5262327818078083
疏钟	0.5
出自	0.7499999999999999
我称	0.3928571428571431
无家可归	0.5
柳	0.7000000000000001
今即	0.5681818181818182
一世	0.7850467289719625
些微	0.8333333333333333
凄凄	0.5
瞧	0.2500000000000001
昆仑山	0.5
脸	0.3669724770642201
大家	0.5262327818078083
仍	0.6953125000000002
枯树	0.9656231585546386
日日	0.5
锁	0.30136986301369895
天上	0.625
全都	0.33333333333333337
怎么样	0.5262327818078083
安居乐业	0.5
从春望	0.5
兄妹	0.8333333333333333
可怜	0.4070796460176994
成功	0.6302816901408453
旷然	0.5
铙	0.5
暮色	0.8
跟	0.5262327818078083
温良	0.8540561037510812
歌	0.7230769230769232
连天	0.7499999999999999
一	0.5262327818078083
心中	0.7968749999999999
听	0.5900709219858153
不瘦	0.8727051679231821
暖和	0.5555555555555554
月亮	0.8
称	0.3928571428571431
层层	0.8
少小离家	0.4737672181921908
足矣	0.6489361702127658
古道	0.5
好人	0.8999999999999999
妹	0.43750000000000033
下个	0.5041975308641975
欢喜	0.4166666666666664
几种	0.731865284974093
美得	0.7499999999999999
儿子	0.6984126984126987
柳笛声	0.5
共和	0.2500000000000001
寒鸦	0.7059514727817195
洞庭	0.5
谁	0.5262327818078083
美人	0.8571428571428571
人家	0.5262327818078083
走	0.5826296743063932
落花	0.7499999999999999
他方	0.34482758620689646
流落他乡	0.6923786120385603
看	0.5875212430201505
波澜	0.8
国家	0.7333333333333333
几时休	0.16666666666666674
开了花	0.320583017734004
雨息	0.5
沉醉	0.6363636363636364
君作	0.5
魂儿	0.5
思	0.5714285714285712
不忍	0.1428571428571429
伶俐	0.4737672181921908
抬	0.07999999999999996
莫	0.4107142857142858
爸爸	0.9148936170212765
偏偏	0.34615384615384615
麻烦	0.18232819074333795
千秋万世	0.7667938236881431
生了病	0.4816752026137614
意	0.589403973509934
不明	0.45218833998401786
地上	0.17741935483870996
兄能	0.19999999999999996
来	0.5262327818078083
泪珠儿	0.8069484248719837
亲亲	0.5
繁荣	0.5714285714285716
精神	0.7739726027397261
今宵	0.5
润	0.7499999999999999
好看	0.7112462006079026
小巧	0.9476744186046513
果然	0.5262327818078083
买	0.50869658578484
青青	0.33333333333333337
千万朵	0.5613292029077518
洞庭湖	0.5
中烧	0.43506245847416436
颜色	0.513636363636364
安排	0.5169230769230769
破碎	0.7000000000000001
一壶	0.375
辛劳	0.7499999999999999
白草	0.7118838565753837
肥	0.2500000000000001
坐	0.6758409785932725
恋爱	0.8666666666666666
后面	0.5262327818078083
微微	0.896551724137931
春风	0.6666666666666666
流	0.5321100917431194
我们	0.5262327818078083
-	0.5262327818078083
成	0.4291609353507564
九	0.634146341463415
？	0.5262327818078083
从秋望	0.5
零落	0.5
犹未	0.382744233192035
快要	0.40000000000000013
那么	0.5262327818078083
介绍	0.6037735849056604
催	0.3015873015873015
唷	0.5
有些	0.5262327818078083
山上	0.8076923076923077
浊酒	0.5
巧	0.918918918918919
莽	0.5
今	0.5681818181818182
别	0.5262327818078083
一点	0.46538124452234875
不	0.3693910911319984
饮酒	0.5
土布	0.5
夕阳	0.7499999999999999
遗言	0.5
一队	0.8333333333333333
已	0.49177877428998495
美	0.8579088471849866
全身	0.3571428571428572
笑笑	0.8333333333333333
古来	0.1428571428571429
说些	0.47224379490229573
花黄	0.3338278122943993
芥	0.5
孤零	0.5
梅花	0.7499999999999999
有潮	0.5
烧	0.2542372881355929
里	0.5183574879227053
不肥	0.5
认识	0.5262327818078083
中华	0.7142857142857144
裤破	0.73427549493068
风	0.3869346733668344
娶	0.5999999999999999
你们	0.5262327818078083
照过	0.5
听否	0.5
相见	0.8
不想	0.3863503702983516
对	0.5262327818078083
边	0.5262327818078083
飘着	0.4545454545454545
饿倒	0.3410962432351785
祖国	0.8333333333333333
身裁	0.5
因为	0.5262327818078083
时候	0.5262327818078083
郎	0.7333333333333333
尽余欢	0.7660171283599067
什么	0.5262327818078083
你	0.5262327818078083
一点儿	0.3124999999999998
泪满	0.8972759921799364
心思	0.5
又	0.5262327818078083
喋喋	0.5
产生	0.5262327818078083
流入	0.7499999999999999
就	0.5262327818078083
金姐	0.5
脆	0.7499999999999999
月光	0.7499999999999999
流水	0.35416666666666663
吗	0.5262327818078083
别梦寒	0.8543859778741276
织布	0.5
不负	0.10937865610668773
喜	0.6493506493506495
慢慢	0.8300653594771242
黄沙	0.4273402832673293
祸患	0.5
秋香	0.9524227042523632
粗	0.16216216216216217
凝	0.7499999999999999
白云	0.5
芳草	0.5
拂	0.7499999999999999
啊哈	0.5262327818078083
妈妈	0.8571428571428572
五权宪法	0.4737672181921908
花外	0.4448314347321244
怎样	0.5262327818078083
燕子	0.5
难挨	0.5
爱人	0.7803047014411081
尚未	0.7391304347826086
伶	0.5
觅巢	0.5455370938053228
几分	0.42647058823529405
我要	0.5262327818078083
狂风暴雨	0.5
莺啼	0.5
半	0.34575835475578387
要	0.5262327818078083
林	0.7333333333333333
一位	0.5374771480804387
终不	0.5
银夜	0.5
才	0.38769566800145616
长留	0.5119005130664618
中行	0.5
婷婷	0.9574603716349326
只要	0.5262327818078083
我生	0.5649484536082474
匹配	0.8182313426953005
蜜	0.7499999999999999
都	0.5512110016420362
打得	0.5262327818078083
励精图治	0.19999999999999996
如麻	0.6333333333333333
空	0.4388489208633094
君	0.896551724137931
兄嘉利	0.17796916735951063
行	0.5495207667731629
前村	0.5
教我如何	0.5
莫不是	0.7499999999999999
知道	0.5262327818078083
无人	0.45273256324550015
水面	0.6666666666666666
记得	0.7848837209302325
怎么办	0.3406113537117904
玩玩	0.787321231617694
聚有	0.2500000000000001
他	0.5262327818078083
吹个	0.5
水	0.33777777777777795
徘徊	0.7894736842105261
卖布	0.5
乌拉山	0.5
长	0.5732087227414331
碧	0.7499999999999999
的	0.5262327818078083
米	0.5038759689922481
首创	0.5
云	0.7714285714285717
财主	0.5728800760809665
改造	0.45762711864406824
思得	0.5
奋斗	0.9230769230769229
有事	0.3124999999999998
